date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
19841202,1984,84047,Russia,SEMI KAZAKH,NOA,50,81,6.1,0,0,0.001,150,FMS/WR,UNKNOWN,Underground
19841206,1984,84048,France,MURUROA,BKY,0,0,0,0,0,0,150,WR,MENNON,Underground
19841209,1984,84049,United Kingdom,NTS,NOA,36,-112,5.1,0,0,20,150,WR,EGMONT,Underground
19841215,1984,84050,United States of America,NTS,NOA,37,-116,5,0,0,20,150,WR,TIERRA,Underground
19841216,1984,84051,Russia,SEMI KAZAKH,NOA,48,77,6.6,0,0,0.001,150,WR,UNKNOWN,Underground
19841219,1984,84052,China,LOP NOR,HFS,41.5,89,4.7,0,0,5,50,WR,UNKNOWN,Underground
19841220,1984,84055,United States of America,NTS,BKY,0,0,4.2,0,0,0,20,WR,MINERO,Underground
19841228,1984,84053,Russia,SEMI KAZAKH,NOA,49,80,6.6,0,0,0.001,150,PNE/WR,UNKNOWN,Underground
19850210,1985,85001,Russia,SEMI KAZAKH,UGS,49.869,78.818,5.9,4.4,0,0.001,150,WR,UNKNOWN,Underground
19850315,1985,85002,United States of America,NTS,UGS,37.058,-116.045,4.8,0,0.427,20,150,WR,VAUGHN,Underground
19850323,1985,85003,United States of America,NTS,UGS,37.18,-116.089,5.4,0,0,20,150,WR,COTTAGE,Underground
19850402,1985,85004,United States of America,NTS,UGS,37.095,-116.032,5.7,4.7,0.64,20,150,WR,HERMOSA,Underground
19850406,1985,85005,United States of America,NTS,UGS,37.201,-116.207,4.8,0,0,0,20,WE,MISTY RAIN,Underground
19850425,1985,85006,Russia,SEMI KAZAKH,UGS,49.907,78.932,5.9,4.1,0,20,150,WR,UNKNOWN,Underground
19850430,1985,85007,France,MURUROA,WTN,0,0,0,0,0,0,20,WR,CERCYON,Underground
19850502,1985,85008,United States of America,NTS,UGS,37.253,-116.325,5.7,4.7,0.661,20,150,WR,TOWANDA,Underground
19850508,1985,85009,France,MURUROA,WTN,0,0,0,0,0,0,150,WR,NISOS,Underground
19850603,1985,85010,France,MURUROA,WTN,0,0,0,0,0,0,20,WR,TALAOS,Underground
19850607,1985,85011,France,MURUROA,WTN,0,0,0,0,0,0,20,WR,ERGINOS,Underground
19850612,1985,85012,United States of America,NTS,UGS,37.248,-116.489,5.5,0,0.608,20,150,WR,SALUT,Underground
19850612,1985,85013,United States of America,NTS,UGS,37.008,-116.084,4.5,0,0.293,0,20,WR,VILLE,Underground
19850615,1985,85014,Russia,SEMI KAZAKH,HFS,50,79,7.2,4.5,0,0.001,150,WR,UNKNOWN,Underground
19850618,1985,85034,Russia,TUYMEN RUSS,MTM,0,0,0,0,0,2.5,2.5,PNE,BENZOL,Underground
19850626,1985,85015,United States of America,NTS,UGS,37.124,-116.122,4.3,0,0.381,0,20,WR,MARIBO,Underground
19850630,1985,85016,Russia,SEMI KAZAKH,HFS,50,79,7.1,4.4,0,0.001,150,WR,UNKNOWN,Underground
19850711,1985,85035,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19850718,1985,85017,Russia,ARKHAN RUSS,UGS,65.965,40.754,5,0,0,8.5,8.5,PNE,AGAT,Underground
19850719,1985,85036,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19850720,1985,85018,Russia,SEMI KAZAKH,HFS,50,79,6.7,0,0,20,150,WR,UNKNOWN,Underground
19850725,1985,85019,Russia,SEMI KAZAKH,HFS,50,79,5.3,0,0,0.001,20,SAM/WR,UNKNOWN,Underground
19850725,1985,85020,United States of America,NTS,UGS,37.297,-116.438,5.2,0,0,20,150,WR,SERENA,Underground
19850814,1985,85031,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,CEBRERO,Underground
19850817,1985,85021,United States of America,NTS,UGS,37.002,-116.043,4.5,0,0.332,0,20,WR,CHAMITA,Underground
19850927,1985,85022,United States of America,NTS,UGS,37.09,-116.002,4.8,0,0.366,0,20,WR,PONIL,Underground
19851009,1985,85023,United States of America,NTS,UGS,37.209,-116.152,4.6,0,0,0,20,WE,DIAMOND BEECH,Underground
19851009,1985,85032,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WE,MILL YARD,Underground
19851016,1985,85024,United States of America,NTS,UGS,37.11,-116.121,4.8,0,0.415,20,150,WR,ROQUEFORT,Underground
19851024,1985,85025,France,MURUROA,WTN,-22,-139,4.8,0,0,0,5,WR,HERO,Underground
19851026,1985,85026,France,MURUROA,WTN,-22,-139,0,0,0,0,150,WR,CODROS,Underground
19851030,1985,85033,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,ABO,Underground
19851124,1985,85027,France,MURUROA,WTN,-22,-139,4.9,0,0,0,20,WR,ZETES,Underground
19851126,1985,85028,France,MURUROA,WTN,-22,-139,5.6,0,0,0,150,WR,MEGAREE,Underground
19851205,1985,85029,United Kingdom,NTS,UGS,37.053,-116.045,5.7,0,0,20,150,WR,KINIBITO,Underground
19851228,1985,85030,United States of America,NTS,UGS,37.238,-116.473,5.3,0,0,20,150,WR,GOLDSTONE,Underground
19860322,1986,86001,United States of America,NTS,UGS,37.083,-116.066,5.3,0,0,29,29,WR,GLENCOE,Underground
19860410,1986,86002,United States of America,NTS,UGS,37.157,-116.204,5.1,0,0,0,20,WE,MIGHTY OAK,Underground
19860420,1986,86022,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,MOGOLLON,Underground
19860422,1986,86003,United States of America,NTS,UGS,37.264,-116.44,5.3,0,0,0,20,WR,JEFFERSON,Underground
19860426,1986,86004,France,MURUROA,WTN,-22.15,-139.12,4.8,0,0,0,20,WR,HYLLOS,Underground
19860506,1986,86005,France,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,CETO,Underground
19860521,1986,86006,United States of America,NTS,UGS,37.125,-116.061,4.8,0,0,0,20,WR,PANAMINT,Underground
19860527,1986,86007,France,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,STHELENOSS,Underground
19860530,1986,86008,France,MURUROA,WTN,-21.913,-139.1,5.6,0,0,0,150,WR,GALATEE,Underground
19860605,1986,86009,United States of America,NTS,UGS,37.098,-116.016,5.2,0,0,20,150,WR,TAJO,Underground
19860625,1986,86010,United Kingdom,NTS,UGS,37.265,-116.499,5.5,0,0,20,150,WR,DARWIN,Underground
19860717,1986,86011,United States of America,NTS,UGS,37.279,-116.356,5.7,0,0,119,119,WR,CYBAR,Underground
19860724,1986,86012,United States of America,NTS,UGS,37.143,-116.071,4.5,0,0,0,20,WR,CORNUCOPIA,Underground
19860904,1986,86023,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,GALVESTON,Underground
19860911,1986,86013,United States of America,NTS,UGS,37.069,-116.05,0,0,0,0,20,WR,ALEMAN,Underground
19860930,1986,86014,United States of America,NTS,UGS,37.3,-116.307,5.5,0,0,20,150,WR,LABQUARK,Underground
19861016,1986,86015,United States of America,NTS,UGS,37.22,-116.462,0,0,0,20,150,WR,BELMONT,Underground
19861110,1986,86016,France,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,HESIONE,Underground
19861112,1986,86017,France,MURUROA,UGS,-21.894,-139.068,0,0,0,0,20,WR,NAUPLIOS,Underground
19861114,1986,86018,United States of America,NTS,UGS,37.1,-116.048,5.7,0,0,20,150,WR,GASCON,Underground
19861206,1986,86019,France,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,PENELEOS,Underground
19861210,1986,86020,France,MURUROA,UGS,-21.877,-138.986,5.3,0,0,0,150,WR,CIRCE,Underground
19861213,1986,86021,United States of America,NTS,UGS,37.263,-116.412,5.5,0,0,20,150,WR,BODIE,Underground
19870203,1987,87001,United States of America,NTS,UGS,37.225,-116.08,0,0,0,0,20,SE/WR,HAZEBROOK,Underground
19870211,1987,87002,United States of America,NTS,UGS,37.011,-116.045,4.5,0,0,0,20,WR,TORNERO,Underground
19870226,1987,87003,Russia,SEMI KAZAKH,HFS,50,78,5.4,0,0,0.001,20,FMS,UNKNOWN,Underground
19870312,1987,87004,Russia,SEMI KAZAKH,HFS,50,79,6.6,0,0,0.001,20,WR,UNKNOWN,Underground
19870318,1987,87005,United States of America,NTS,HFS,37,-116,4.5,4,0,0,20,WE,MIDDLE NOTE,Underground
19870403,1987,87006,Russia,SEMI KAZAKH,HFS,50,79,7.3,4.7,0,20,150,WR,UNKNOWN,Underground
19870403,1987,87048,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19870417,1987,87007,Russia,SEMI KAZAKH,HFS,49.851,78.69,7.2,4.3,0,0.001,150,WR,UNKNOWN,Underground
19870418,1987,87008,United States of America,NTS,HFS,37.248,-116.509,5.5,0,0,20,150,WR,DELAMAR,Underground
19870419,1987,87009,Russia,PERM RUSS,HFS,60.781,56.22,4.5,0,0,3.2,3.2,PNE,GELIY,Underground
19870419,1987,87010,Russia,PERM RUSS,HFS,60.674,56.295,4.5,0,0,3.2,3.2,PNE,GELIY,Underground
19870422,1987,87011,United States of America,NTS,HFS,36.983,-116.005,0,0,0,0,20,WR,PRECIDIO,Underground
19870430,1987,87012,United States of America,NTS,HFS,37.233,-116.423,5.7,4.3,0,30,150,WR,HARDIN,Underground
19870505,1987,87013,France,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,JOCASTE,Underground
19870506,1987,87014,Russia,SEMI KAZAKH,HFS,49.75,77.99,6.1,0,0,0.001,20,FMS,UNKNOWN,Underground
19870520,1987,87015,France,MURUROA,WTN,-22,-139,0,0,0,0,150,WR,LYCOMEDE,Underground
19870605,1987,87016,China,LOP NOR,HFS,41.6,88.9,6.8,4.4,0,50,200,WR,UNKNOWN,Underground
19870606,1987,87017,Russia,SEMI KAZAKH,HFS,49.865,78.143,0,0,0,0.001,20,FMS,UNKNOWN,Underground
19870606,1987,87018,France,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,DIRCE,Underground
19870618,1987,87019,United States of America,NTS,DOE,37.194,-116.035,0,0,0,0,20,WR,BRIE,Underground
19870620,1987,87020,Russia,SEMI KAZAKH,HFS,49.901,78.726,0,0,0,0.001,150,WR,UNKNOWN,Underground
19870620,1987,87021,United States of America,NTS,DOE,37.22,-116.178,0,0,0,0,20,WE,MISSION GHOST,Underground
19870621,1987,87022,France,MURUROA,WTN,-21.984,-138.844,0,0,0,0,150,WR,IPHITOS,Underground
19870630,1987,87023,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,PANCHUELA,Underground
19870707,1987,87024,Russia,JAKUTS RUSS,HFS,62.11,112.77,5.6,0,0,15,15,PNE,NEVA,Underground
19870716,1987,87025,United Kingdom,NTS,HFS,37.104,-116.023,5,0,0,20,150,WR,MIDLAND,Underground
19870717,1987,87026,Russia,SEMI KAZAKH,HFS,49.797,78.235,6.4,4.2,0,20,150,FMS,UNKNOWN,Underground
19870724,1987,87027,Russia,JAKUTS RUSS,HFS,62.7,112.7,5.3,0,0,15,15,PNE,NEVA,Underground
19870802,1987,87028,Russia,SEMI KAZAKH,HFS,49.828,78.898,6.1,0,0,0.001,150,WR,UNKNOWN,Underground
19870802,1987,87029,Russia,NZ RUSS,HFS,73.289,54.713,5.6,0,0,0.001,150,WR,UNKNOWN,Underground
19870812,1987,87030,Russia,JAKUTS RUSS,HFS,61.426,112.708,5.5,0,0,3.2,3.2,PNE,NEVA,Underground
19870813,1987,87031,United States of America,NTS,HFS,37.061,-116.045,6.1,4.2,0,20,150,WR,TAHOKA,Underground
19870918,1987,87033,Russia,SEMI KAZAKH,HFS,49,78,3.9,0,0,0.001,20,SAM/WE,UNKNOWN,Underground
19870924,1987,87034,United States of America,NTS,HFS,37.228,-116.375,5.9,4.2,0,20,150,WR,LOCKNEY,Underground
19871003,1987,87035,Russia,W KAZAKH,HFS,47.633,56.218,5,3.2,0,8.5,8.5,PNE,BATOLIT,Underground
19871016,1987,87036,Russia,SEMI KAZAKH,HFS,49,78,4.4,0,0,0.001,20,WE,UNKNOWN,Underground
19871023,1987,87037,United States of America,NTS,HFS,37.142,-116.079,5.2,0,0,20,150,WR,BORATE,Underground
19871023,1987,87038,France,MURUROA,WTN,-22,-139,0,0,0,0,150,WR,HELENOS,Underground
19871105,1987,87039,France,MURUROA,WTN,-22.34,-138.97,0,0,0,0,20,WR,PASIPHAE,Underground
19871115,1987,87040,Russia,SEMI KAZAKH,HFS,49.872,78.795,7.1,4.4,0,0.001,150,WR,UNKNOWN,Underground
19871119,1987,87041,France,HURUROA,WTN,-21.878,-139.037,0,0,0,0,150,WR,PELEE,Underground
19871129,1987,87042,France,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,DANAE,Underground
19871201,1987,87047,United States of America,NTS,DOE,36.996,-116.004,0,0,0,0,20,WR,WACO,Underground
19871202,1987,87043,United States of America,NTS,DOE,37.235,-116.163,0,0,0,0,20,WE,MISSION CYBER,Underground
19871213,1987,87044,Russia,SEMI KAZAKH,HFS,49.955,78.852,7.1,4.4,0,0.001,150,WR,UNKNOWN,Underground
19871220,1987,87045,Russia,SEMI KAZAKH,HFS,49.753,78.024,5.2,0,0,0.001,20,FMS,UNKNOWN,Underground
19871227,1987,87046,Russia,SEMI KAZAKH,HFS,49.831,78.744,7.4,4.5,0,0.001,150,WR,UNKNOWN,Underground
19880206,1988,88001,Russia,SEMI KAZAKH,HFS,49.799,78.064,4.8,0,0,0,20,SAM/WR,UNKNOWN,Underground
19880213,1988,88002,Russia,SEMI KAZAKH,HFS,49.905,78.905,7.1,4.4,0,0.001,150,WR,UNKNOWN,Underground
19880215,1988,88003,United States of America,NTS,HFS,37.314,-116.471,5.4,0,0,20,150,WR,KERNVILLE,Underground
19880403,1988,88004,Russia,SEMI KAZAKH,HFS,49.884,78.965,7.1,4.4,0,20,150,WR,UNKNOWN,Underground
19880407,1988,88005,United States of America,NTS,DOE,37.013,-116.044,0,0,0,0,20,WR,ABILENE,Underground
19880422,1988,88006,Russia,SEMI KAZAKH,HFS,49.822,78.119,5,0,0,0.001,20,WE,UNKNOWN,Underground
19880504,1988,88007,Russia,SEMI KAZAKH,HFS,49.928,78.769,7.2,4.4,0,20,150,FMS,UNKNOWN,Underground
19880507,1988,88008,Russia,NZ RUSS,HFS,73.364,54.445,6.4,3.8,0,0.001,20,WE,UNKNOWN,Underground
19880511,1988,88009,France,MURUROA,WTN,-21.867,-139.072,0,0,0,0,150,WR,NELEE,Underground
19880513,1988,88010,United States of America,NTS,HFS,37.124,-116.072,4.9,0,0,0,150,WR,SCHELLBOURNE,Underground
19880521,1988,88011,United States of America,NTS,DOE,37.032,-115.987,0,0,0,0,150,WR,LAREDO,Underground
19880525,1988,88012,France,MURUROA,WTN,-21.903,-139.009,0,0,0,0,150,WR,NIOBE,Underground
19880602,1988,88013,United States of America,NTS,HFS,37.26,-116.441,5.5,0,0,0,150,WR,COMSTOCK,Underground
19880614,1988,88014,Russia,SEMI KAZAKH,HFS,50.045,79.005,5.7,0,0,0.001,20,WR,UNKNOWN,Underground
19880616,1988,88015,France,MURUROA,WTN,-21,-139,0,0,0,0,5,WR,ANTIGONE,Underground
19880622,1988,88016,United States of America,NTS,DOE,37.166,-116.072,0,0,0,0,150,WR,RHYOLITE,Underground
19880622,1988,88042,United States of America,NTS,DOE,37,-116,0,0,0,0,150,SE,NIGHTINGALE,Underground
19880623,1988,88017,France,MURUROA,WTN,-21.906,-139.016,0,0,0,0,20,WR,DEJANIRE,Underground
19880707,1988,88018,United States of America,NTS,HFS,37.252,-116.377,5.9,4.3,0,0,150,WR,ALAMO,Underground
19880817,1988,88019,United States of America,NTS,HFS,37.297,-116.307,5.6,4.1,0,0,150,WR,KEARSARGE,Underground
19880822,1988,88020,Russia,TYUMEN RUSS,HFS,66.316,78.548,5.4,3.4,0,15,15,PNE,RUBIN,Underground
19880823,1988,88039,United States of America,NTS,DOE,37.001,-116.005,0,0,0,0,20,WR,HARLINGEN A/B,Underground
19880830,1988,88021,United States of America,NTS,HFS,37.086,-116.069,5.3,0,0,0,150,WR,BULLFROG,Underground
19880906,1988,88022,Russia,ARKHAN RUSS,HFS,61.331,47.955,5,3,0,8.5,8.5,PNE,RUBIN,Underground
19880914,1988,88023,Russia,SEMI KAZAKH,HFS,49.833,78.808,7.1,4.5,0,20,150,FMS,UNKNOWN,Underground
19880929,1988,88025,China,LOP NOR,HFS,41.75,88.474,4.9,0,0,1,20,WR,UNKNOWN,Underground
19881013,1988,88026,United States of America,NTS,HFS,37.089,-116.049,6.1,4.2,0,0,150,WR,DALHART,Underground
19881018,1988,88027,Russia,SEMI KAZAKH,HFS,49.866,78.081,5.2,0,0,0.001,20,WE,UNKNOWN,Underground
19881025,1988,88028,France,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,ACRISIOS,Underground
19881105,1988,88029,France,MURUROA,WTN,-21.883,-139.046,0,0,0,0,150,WR,THRASYMEDEE,Underground
19881109,1988,88040,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,MONAHANS A/B,Underground
19881112,1988,88030,Russia,SEMI KAZAKH,HFS,50.078,78.988,6.3,0,0,0.001,20,WR,UNKNOWN,Underground
19881123,1988,88031,Russia,SEMI KAZAKH,HFS,49.818,78.071,5.6,0,0,0,20,WR,UNKNOWN,Underground
19881123,1988,88032,France,MURUROA,WTN,-21.991,-138.907,0,0,0,0,150,WR,PHERES,Underground
19881130,1988,88033,France,FANGATAUFA,WTN,-22.244,-138.836,0,0,0,0,150,WR,CYCNOS,Underground
19881204,1988,88034,Russia,NZ RUSS,HFS,73.387,54.998,6.7,4,0,0,150,WE/WR,UNKNOWN,Underground
19881209,1988,88041,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,KAWICH A-W/A-B,Underground
19881210,1988,88035,United States of America,NTS,HFS,37.199,-116.209,5.1,0,0,0,150,WE,MISTY ECHO,Underground
19881217,1988,88036,Russia,SEMI KAZAKH,HFS,49.886,78.926,0,4.4,0,0.001,150,WR,UNKNOWN,Underground
19881228,1988,88037,Russia,SEMI KAZAKH,HFS,50,78,3.9,0,0,0.001,20,WR,UNKNOWN,Underground
19890122,1989,89001,Russia,SEMI KAZAKH,HFS,49.924,78.831,0,4.4,0,0.001,150,WR,UNKNOWN,Underground
19890210,1989,89002,United States of America,NTS,HFS,37.077,-116.001,5.4,0,0,20,150,WR,TEXARKANA,Underground
19890212,1989,89003,Russia,SEMI KAZAKH,HFS,49.925,78.74,7,4.4,0,20,150,WR,UNKNOWN,Underground
19890217,1989,89004,Russia,SEMI KAZAKH,HFS,49.868,78.079,5.1,0,0,0.001,20,WR,UNKNOWN,Underground
19890224,1989,89005,United States of America,NTS,DOE,37.128,-116.122,0,0,0,0,20,SE/WR,KAWICH R/B,Underground
19890309,1989,89006,United States of America,NTS,HFS,37.143,-116.067,5.1,0,0,20,150,WR,INGOT,Underground
19890511,1989,89007,France,MURUROA,WTN,-21.881,-138.978,0,0,0,0,20,WR,EPEIOS,Underground
19890515,1989,89008,United States of America,NTS,HFS,37.108,-116.121,4.6,0,0,0,20,SE/WR,PALISADE 1-3,Underground
19890520,1989,89009,France,MURUROA,WTN,-21,-139,0,0,0,0,5,WR,TECMESSA,Underground
19890526,1989,89010,United States of America,NTS,DOE,37.086,-116.055,0,0,0,0,20,WR,TULIA,Underground
19890603,1989,89011,France,MURUROA,WTN,-21.832,-139.01,0,0,0,0,150,WR,NYCTEE,Underground
19890610,1989,89012,France,FANGATAUFA,WTN,-22.252,-138.74,0,0,0,0,150,WR,CYZICOS,Underground
19890622,1989,89013,United States of America,NTS,HFS,37.283,-116.412,0,0,0,20,150,WR,CONTACT,Underground
19890627,1989,89014,United States of America,NTS,HFS,37.275,-116.354,5.3,0,0,20,150,WR,AMARILLO,Underground
19890708,1989,89015,Russia,SEMI KAZAKH,HFS,49.873,78.815,6.8,0,0,20,150,WR,UNKNOWN,Underground
19890902,1989,89016,Russia,SEMI KAZAKH,HFS,50.039,79.019,5.8,3.4,0,0.001,20,WR,UNKNOWN,Underground
19890914,1989,89017,United States of America,NTS,DOE,37.376,-116.163,0,0,0,0,20,WE,DISKO ELM,Underground
19891004,1989,89018,Russia,SEMI KAZAKH,HFS,49.746,78.013,5.2,0,0,0.001,20,WE,UNKNOWN,Underground
19891019,1989,89019,Russia,SEMI KAZAKH,HFS,49.92,79.001,6.8,4.4,0,0.001,150,WR,UNKNOWN,Underground
19891024,1989,89020,France,MURUROA,WTN,-21.902,-138.986,0,0,0,0,150,WR,HYPSIPYLE,Underground
19891031,1989,89021,United States of America,NTS,HFS,37.263,-116.491,5.6,0,0,20,150,WR,HORNITOS,Underground
19891031,1989,89022,France,MURUROA,WTN,-21.766,-138.97,0,0,0,0,20,WR,ERIGONE,Underground
19891115,1989,89023,United States of America,NTS,DOE,37.107,-116.013,0,0,0,0,20,WR,MULESHOE,Underground
19891120,1989,89024,France,MURUROA,WTN,-21.917,-138.965,0,0,0,0,20,WR,TROS,Underground
19891125,1989,89028,France,MURUROA,SPA,-22,-139,0,0,0,0,0,SE,DAUNUS,Underground
19891127,1989,89025,France,FANGATAUFAA,WTN,-22.258,-138.843,0,0,0,0,150,WR,LYCOS,Underground
19891208,1989,89026,United Kingdom,NTS,HFS,37.231,-116.409,5.7,0,0,20,150,WR,BARNWELL,Underground
19891220,1989,89027,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,WHITEFACE A/B,Underground
19900310,1990,90001,United States of America,NTS,HFS,37.113,-116.055,5.4,4.1,0,20,150,WR,METROPOLIS,Underground
19900406,1990,90018,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,BOWIE,Underground
19900526,1990,90002,China,LOP NOR,HFS,41.654,88.736,5.8,0,0,15,65,WR,UNKNOWN,Underground
19900602,1990,90003,France,MURUROA,WTN,-21.819,-138.94,0,0,0,0,20,WR,TELEPHE,Underground
19900607,1990,90004,France,MURUROA,WTN,-21,-138,0,0,0,0,20,WR,MEGAPENTHES,Underground
19900613,1990,90005,United States of America,NTS,HFS,37.262,-116.42,5.8,4.3,0,20,150,WR,BULLION,Underground
19900621,1990,90006,United States of America,NTS,DOE,36.993,-116.004,0,0,0,0,20,WR,AUSTIN,Underground
19900626,1990,90007,France,FANGATAUFA,WTN,-22.192,-138.841,0,0,0,0,150,WR,CYPSELOS,Underground
19900704,1990,90008,France,MURUROA,WTN,-21.866,-139.046,0,0,0,0,20,WR,ANTICLEE,Underground
19900725,1990,90009,United States of America,NTS,HFS,37.207,-116.214,4.8,0,0,0,20,WE/WR,MINERAL Q/RBG,Underground
19900816,1990,90010,China,LOP NOR,HFS,41.586,88.799,6.7,4.2,0,50,200,WR,UNKNOWN,Underground
19900920,1990,90011,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,SUNDOWN A/B,Underground
19900927,1990,90017,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,LEDOUX,Underground
19901012,1990,90012,United States of America,NTS,HFS,37.248,-116.494,5.6,4.2,0,20,150,WR,TENABOO,Underground
19901024,1990,90013,Russia,NZ RUSS,HFS,73.364,54.827,6.3,3.7,0,0,150,SAM/WR,UNKNOWN,Underground
19901114,1990,90014,France,FANGATAUFA,WTN,-22.147,-138.852,0,0,0,0,150,WR,HYRTACOS,Underground
19901114,1990,90015,United Kingdom,NTS,HFS,37.227,-116.371,5.7,0,0,20,150,WR,HOUSTON,Underground
19901121,1990,90016,France,MURUROA,WTN,-21.906,-138.96,0,0,0,0,150,WR,THOAS,Underground
19910308,1991,91001,United States of America,NTS,HFS,37.104,-116.074,4.7,0,0,0,20,SE/WR,COSO B/G/S,Underground
19910404,1991,91002,United States of America,NTS,HFS,37.296,-116.313,5.6,4.2,0,20,150,WR,BEXAR,Underground
19910416,1991,91003,United States of America,NTS,HFS,37.245,-116.442,5.5,0,0,20,150,WR,MONTELLO,Underground
19910507,1991,91004,France,MURUROA,WTN,-21,-138,0,0,0,0,5,WR,MELANIPPE,Underground
19910518,1991,91005,France,MURUROA,WTN,-21.832,-139.014,0,0,0,0,150,WR,ALCINOOS,Underground
19910529,1991,91006,France,FANGATAUFA,WTN,-22.267,-138.766,0,0,0,0,150,WR,PERICLYMENOS,Underground
19910614,1991,91007,France,MURUROA,WTN,-21.865,-139.065,0,0,0,0,150,WR,PITTHEE,Underground
19910705,1991,91008,France,MURUROA,WTN,-21,-138,0,0,0,0,5,WR,CORONIS,Underground
19910715,1991,91009,France,MURUROA,WTN,-21.833,-138.995,0,0,0,0,150,WR,LYCURGUE,Underground
19910815,1991,91010,United States of America,NTS,DOE,37.087,-116.002,0,0,0,0,20,WR,FLOYDADA,Underground
19910914,1991,91011,United States of America,NTS,HFS,37.226,-116.428,0,0,0,20,150,WR,HOYA,Underground
19910919,1991,91012,United States of America,NTS,DOE,37.236,-116.166,0,0,0,0,20,WE,DISTANT ZENITH,Underground
19911018,1991,91013,United States of America,NTS,HFS,37.063,-116.045,5.4,0,0,20,150,WR,LUBBOCK,Underground
19911126,1991,91014,United Kingdom,NTS,HFS,37.096,-116.07,4.6,0,0,0,20,WR,BRISTOL,Underground
19920326,1992,92001,United States of America,NTS,HFS,37.272,-116.36,5.6,0,0,20,150,WR,JUNCTION,Underground
19920430,1992,92002,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WE,DIMOND FORTUNE,Underground
19920521,1992,92003,China,LOP NOR,HFS,41.604,88.813,7.1,5,0,660,660,WR,UNKNOWN,Underground
19920619,1992,92004,United States of America,NTS,DOE,37.005,-116.01,0,0,0,0,20,WR,VICTORIA,Underground
19920623,1992,92005,United States of America,NTS,DOE,37.124,-116.031,0,0,0,0,20,SE/WR,GALENA Y/O/G,Underground
19920918,1992,92006,United States of America,NTS,HFS,37.207,-116.21,4.4,0,0,0,20,WE,HUNTERS TROPHY,Underground
19920923,1992,92007,United States of America,NTS,DOE,37.021,-115.988,0,0,0,0,20,WR,DIVIDER,Underground
19920925,1992,92008,China,LOP NOR,HFS,41.763,88.387,5.4,0,0,1,20,WR,UNKNOWN,Underground
19931005,1993,93001,China,LOP NOR,HFS,41.667,88.695,6.4,4.1,0,40,80,WR,UNKNOWN,Underground
19940610,1994,94001,China,LOP NOR,HFS,41.527,88.71,6.3,3.6,0,30,120,WR,UNKNOWN,Underground
19941007,1994,94002,China,LOP NOR,HFS,41.662,88.753,6.3,0,0,30,120,WR,UNKNOWN,Underground
19950515,1995,95001,China,LOP NOR,HFS,41.603,88.82,6.5,0,0,50,200,WR,UNKNOWN,Underground
19950817,1995,95002,China,LOP NOR,HFS,41.559,88.8,6.4,0,0,40,160,WR,UNKNOWN,Underground
19950905,1995,95003,France,MURUROA,WTN,-21.852,-138.844,0,0,0,0,20,WR,TETHYS,Underground
19951001,1995,95004,France,FANGATAUFA,WTN,-22.25,-138.745,0,0,0,0,110,WR,PLOUTOS,Underground
19951027,1995,95005,France,MURUROA,WTN,-21.891,-138.983,0,0,0,0,60,WR,AEPYTOS,Underground
19951121,1995,95006,France,MURUROA,WTN,-21.879,-139.032,0,0,0,0,40,WR,PBEGEE,Underground
19951227,1995,95007,France,MURUROA,WTN,-21.881,-138.973,0,0,0,0,30,WR,THEMISTO,Underground
19960127,1996,96001,France,FANGATAUFA,WTN,-22.236,-138.815,0,0,0,0,120,WR,XOUTHOS,Underground
19960608,1996,96002,China,LOP NOR,HFS,41.65,88.76,6.3,0,0,30,120,WR,UNKNOWN,Underground
